ID,Gender,DOB,10percentage,12graduation,12percentage,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,profile,locale,prefix,first_name,last_name,full_name,gender,dob,birth_country,passport_number,passport_expiry,phone_number,email,secondary_address,building_number,street_name,street_suffix,city,postcode,state_abbr,address,cc_number,cc_expiry,cc_security_code,company_name,company_suffix,user_agent
1202809,f,1992-06-03,76.0,2010,72.0,9141,2,B.Tech/B.E.,information technology,70.0,9141,1,2014,685,420,390,0.622642915849938,445,-1,407,-1,-1,-1,-1,1.5644,0.7119,-0.4511,-1.2486,-1.4356,82735.0,"{""locale"": ""en_AU"", ""prefix"": ""Mr."", ""first_name"": ""Natalie"", ""last_name"": ""Anderson"", ""full_name"": ""Natalie Anderson"", ""gender"": ""f"", ""dob"": ""1988-11-30"", ""birth_country"": ""AU"", ""passport_number"": ""053736328"", ""passport_expiry"": ""2024-10-05"", ""phone_number"": ""0439-281-657"", ""email"": ""richardweeks@example.com"", ""secondary_address"": ""Flat 53 "", ""building_number"": ""20"", ""street_name"": ""Donna Mew"", ""street_suffix"": ""Corso"", ""city"": ""Williamstown"", ""postcode"": "" 2795"", ""state_abbr"": "" WA"", ""address"": ""Flat 53 20 Donna Mew Corso, Williamstown  WA,  2795"", ""cc_number"": ""213171928685934"", ""cc_expiry"": ""03/28"", ""cc_security_code"": ""294"", ""company_name"": ""Brooks, Neal and Lowery"", ""company_suffix"": ""Group"", ""user_agent"": ""Mozilla/5.0 (Android 13; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0""}",en_AU,Mr.,Natalie,Anderson,Natalie Anderson,f,1988-11-30,AU,053736328,2024-10-05,0439-281-657,richardweeks@example.com,Flat 53 ,20,Donna Mew,Corso,Williamstown,2795, WA,"Flat 53 20 Donna Mew Corso, Williamstown  WA,  2795",213171928685934,03/28,294,"Brooks, Neal and Lowery",Group,Mozilla/5.0 (Android 13; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0
530441,m,1989-01-14,54.0,2009,49.0,11759,2,B.Tech/B.E.,information technology,62.0,11759,0,2013,510,390,265,0.21678548596901,325,-1,-1,-1,-1,-1,-1,-1.1128,-0.5913,-1.2148,2.7356,0.3444,88462.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Nicholas"", ""last_name"": ""Cannon"", ""full_name"": ""Nicholas Cannon"", ""gender"": ""m"", ""dob"": ""1973-02-25"", ""birth_country"": ""AU"", ""passport_number"": ""Q95674136"", ""passport_expiry"": ""2028-04-19"", ""phone_number"": ""+61.442.625.761"", ""email"": ""hrojas@example.com"", ""secondary_address"": ""Level 0 "", ""building_number"": ""110"", ""street_name"": ""Laurie Pocket"", ""street_suffix"": ""Expressway"", ""city"": ""East Nathaniel"", ""postcode"": "" 2997"", ""state_abbr"": "" ACT"", ""address"": ""Level 0 110 Laurie Pocket Expressway, East Nathaniel  ACT,  2997"", ""cc_number"": ""213168701318576"", ""cc_expiry"": ""11/30"", ""cc_security_code"": ""220"", ""company_name"": ""Flowers, Smith and Smith"", ""company_suffix"": ""LLC"", ""user_agent"": ""Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/54.0.854.0 Safari/533.1""}",en_AU,Mrs.,Nicholas,Cannon,Nicholas Cannon,m,1973-02-25,AU,Q95674136,2028-04-19,+61.442.625.761,hrojas@example.com,Level 0 ,110,Laurie Pocket,Expressway,East Nathaniel,2997, ACT,"Level 0 110 Laurie Pocket Expressway, East Nathaniel  ACT,  2997",213168701318576,11/30,220,"Flowers, Smith and Smith",LLC,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/54.0.854.0 Safari/533.1"
1261348,m,1991-05-08,77.0,2010,65.0,1995,2,B.Tech/B.E.,information technology,57.25,1995,1,2014,720,555,645,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-1.5953,-0.7866,-1.2196,-0.2344,-0.6692,84525.0,"{""locale"": ""en_NZ"", ""prefix"": ""Dr."", ""first_name"": ""Janine"", ""last_name"": ""Holloway"", ""full_name"": ""Janine Holloway"", ""gender"": ""m"", ""dob"": ""1959-05-25"", ""birth_country"": ""NZ"", ""passport_number"": ""L01690496"", ""passport_expiry"": ""2028-08-29"", ""phone_number"": ""(03)42387658"", ""email"": ""kevinterry@example.com"", ""secondary_address"": ""8/"", ""building_number"": ""5"", ""street_name"": ""Kyle Stairs"", ""street_suffix"": ""Laneway"", ""city"": ""Debbiefurt"", ""postcode"": "" 2940"", ""state_abbr"": "" NSW"", ""address"": ""8/5 Kyle Stairs Laneway, Debbiefurt  NSW,  2940"", ""cc_number"": ""180032896910473"", ""cc_expiry"": ""06/29"", ""cc_security_code"": ""069"", ""company_name"": ""Jackson, Martin and Jimenez"", ""company_suffix"": ""LLC"", ""user_agent"": ""Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1)""}",en_NZ,Dr.,Janine,Holloway,Janine Holloway,m,1959-05-25,NZ,L01690496,2028-08-29,(03)42387658,kevinterry@example.com,8/,5,Kyle Stairs,Laneway,Debbiefurt,2940, NSW,"8/5 Kyle Stairs Laneway, Debbiefurt  NSW,  2940",180032896910473,06/29,69,"Jackson, Martin and Jimenez",LLC,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1)
1039663,f,1990-12-08,74.0,2009,75.0,7500,2,B.Tech/B.E.,information technology,75.0,7500,0,2013,395,460,225,0.486747008438193,545,-1,376,-1,-1,-1,-1,1.1336,-0.2871,0.1357,-0.6147,1.4003,86315.0,"{""locale"": ""en_AU"", ""prefix"": ""Mr."", ""first_name"": ""Wendy"", ""last_name"": ""Hoover"", ""full_name"": ""Wendy Hoover"", ""gender"": ""f"", ""dob"": ""2007-11-27"", ""birth_country"": ""AU"", ""passport_number"": ""B59989362"", ""passport_expiry"": ""2025-12-01"", ""phone_number"": ""+61-458-380-398"", ""email"": ""brenda78@example.net"", ""secondary_address"": ""Level 9 "", ""building_number"": ""5"", ""street_name"": ""Tammy Reserve"", ""street_suffix"": ""Towers"", ""city"": ""Anthonyton"", ""postcode"": "" 1318"", ""state_abbr"": "" NT"", ""address"": ""Level 9 5 Tammy Reserve Towers, Anthonyton  NT,  1318"", ""cc_number"": ""4922596791011124604"", ""cc_expiry"": ""07/33"", ""cc_security_code"": ""574"", ""company_name"": ""Martin, Cox and Morris"", ""company_suffix"": ""Inc"", ""user_agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; niu-NZ) AppleWebKit/532.15.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.15.4""}",en_AU,Mr.,Wendy,Hoover,Wendy Hoover,f,2007-11-27,AU,B59989362,2025-12-01,+61-458-380-398,brenda78@example.net,Level 9 ,5,Tammy Reserve,Towers,Anthonyton,1318, NT,"Level 9 5 Tammy Reserve Towers, Anthonyton  NT,  1318",4922596791011124604,07/33,574,"Martin, Cox and Morris",Inc,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; niu-NZ) AppleWebKit/532.15.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.15.4"
530381,m,1991-08-22,81.2,2009,85.1,11759,2,B.Tech/B.E.,electronics and communication engineering,85.1,11759,0,2013,590,610,590,0.824666400671332,-1,400,-1,-1,-1,446,-1,-0.5719,0.0328,-0.8157,0.4148,-0.6035,88820.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Joshua"", ""last_name"": ""Huffman"", ""full_name"": ""Joshua Huffman"", ""gender"": ""m"", ""dob"": ""1969-07-04"", ""birth_country"": ""AU"", ""passport_number"": ""525537713"", ""passport_expiry"": ""2028-10-31"", ""phone_number"": ""7888 6433"", ""email"": ""savagebrian@example.org"", ""secondary_address"": ""Level 3 "", ""building_number"": ""28"", ""street_name"": ""Michelle Esplanade"", ""street_suffix"": ""Edge"", ""city"": ""Douglasfurt"", ""postcode"": "" 2979"", ""state_abbr"": "" QLD"", ""address"": ""Level 3 28 Michelle Esplanade Edge, Douglasfurt  QLD,  2979"", ""cc_number"": ""4916188664976"", ""cc_expiry"": ""05/29"", ""cc_security_code"": ""746"", ""company_name"": ""Cochran-Richardson"", ""company_suffix"": ""Inc"", ""user_agent"": ""Mozilla/5.0 (Android 8.0.0; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0""}",en_AU,Mrs.,Joshua,Huffman,Joshua Huffman,m,1969-07-04,AU,525537713,2028-10-31,7888 6433,savagebrian@example.org,Level 3 ,28,Michelle Esplanade,Edge,Douglasfurt,2979, QLD,"Level 3 28 Michelle Esplanade Edge, Douglasfurt  QLD,  2979",4916188664976,05/29,746,Cochran-Richardson,Inc,Mozilla/5.0 (Android 8.0.0; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0
836781,m,1989-11-26,79.0,2008,76.4,11583,2,B.Tech/B.E.,electronics and communication engineering,65.0,11583,0,2012,605,510,515,-1.0,345,-1,346,-1,-1,-1,-1,1.7081,0.8784,1.547,-1.6289,-0.0943,86673.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Tony"", ""last_name"": ""Avila"", ""full_name"": ""Tony Avila"", ""gender"": ""m"", ""dob"": ""2018-10-05"", ""birth_country"": ""AU"", ""passport_number"": ""178201450"", ""passport_expiry"": ""2026-06-15"", ""phone_number"": ""0410 238 402"", ""email"": ""schultzjoseph@example.com"", ""secondary_address"": ""Apt. 009 "", ""building_number"": ""62"", ""street_name"": ""Hancock Dale"", ""street_suffix"": ""Access"", ""city"": ""Santoschester"", ""postcode"": "" 2917"", ""state_abbr"": "" NSW"", ""address"": ""Apt. 009 62 Hancock Dale Access, Santoschester  NSW,  2917"", ""cc_number"": ""4057443898210774"", ""cc_expiry"": ""10/33"", ""cc_security_code"": ""290"", ""company_name"": ""Payne PLC"", ""company_suffix"": ""Inc"", ""user_agent"": ""Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1)""}",en_AU,Dr.,Tony,Avila,Tony Avila,m,2018-10-05,AU,178201450,2026-06-15,0410 238 402,schultzjoseph@example.com,Apt. 009 ,62,Hancock Dale,Access,Santoschester,2917, NSW,"Apt. 009 62 Hancock Dale Access, Santoschester  NSW,  2917",4057443898210774,10/33,290,Payne PLC,Inc,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1)
995603,m,1990-09-14,72.5,2009,85.9,16151,2,B.Tech/B.E.,electronics and communication engineering,72.24,16151,0,2013,395,420,535,-1.0,535,-1,376,-1,-1,-1,-1,0.7027,1.0449,0.1637,-0.6147,0.2889,84167.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Kevin"", ""last_name"": ""Davidson"", ""full_name"": ""Kevin Davidson"", ""gender"": ""m"", ""dob"": ""1922-05-27"", ""birth_country"": ""AU"", ""passport_number"": ""748665071"", ""passport_expiry"": ""2026-04-22"", ""phone_number"": ""+61 437 609 162"", ""email"": ""sullivanjeffery@example.org"", ""secondary_address"": ""Suite 050 "", ""building_number"": ""8"", ""street_name"": ""Jessica Roadway"", ""street_suffix"": ""Trail"", ""city"": ""East Laurenhaven"", ""postcode"": "" 2554"", ""state_abbr"": "" NSW"", ""address"": ""Suite 050 8 Jessica Roadway Trail, East Laurenhaven  NSW,  2554"", ""cc_number"": ""180018395769387"", ""cc_expiry"": ""06/28"", ""cc_security_code"": ""953"", ""company_name"": ""Wood-Wilson"", ""company_suffix"": ""Inc"", ""user_agent"": ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/54.0.833.0 Safari/531.1""}",en_AU,Mrs.,Kevin,Davidson,Kevin Davidson,m,1922-05-27,AU,748665071,2026-04-22,+61 437 609 162,sullivanjeffery@example.org,Suite 050 ,8,Jessica Roadway,Trail,East Laurenhaven,2554, NSW,"Suite 050 8 Jessica Roadway Trail, East Laurenhaven  NSW,  2554",180018395769387,06/28,953,Wood-Wilson,Inc,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/54.0.833.0 Safari/531.1"
329402,f,1991-05-18,80.33,2008,86.9,11656,2,B.Tech/B.E.,computer engineering,71.02,11656,0,2012,365,515,375,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.51,0.6178,-0.2714,-0.8778,0.0284,85062.0,"{""locale"": ""en_AU"", ""prefix"": ""Mr."", ""first_name"": ""Rachel"", ""last_name"": ""Miller"", ""full_name"": ""Rachel Miller"", ""gender"": ""f"", ""dob"": ""2008-03-07"", ""birth_country"": ""AU"", ""passport_number"": ""720850410"", ""passport_expiry"": ""2026-12-27"", ""phone_number"": ""2755.2504"", ""email"": ""leblanccatherine@example.net"", ""secondary_address"": ""08/"", ""building_number"": ""8"", ""street_name"": ""Ann Bypass"", ""street_suffix"": ""Siding"", ""city"": ""St. Stevenshire"", ""postcode"": "" 2891"", ""state_abbr"": "" NT"", ""address"": ""08/8 Ann Bypass Siding, St. Stevenshire  NT,  2891"", ""cc_number"": ""180058739624427"", ""cc_expiry"": ""09/26"", ""cc_security_code"": ""645"", ""company_name"": ""Collins-Watkins"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.32.2 (KHTML, like Gecko) Version/5.1 Safari/533.32.2""}",en_AU,Mr.,Rachel,Miller,Rachel Miller,f,2008-03-07,AU,720850410,2026-12-27,2755.2504,leblanccatherine@example.net,08/,8,Ann Bypass,Siding,St. Stevenshire,2891, NT,"08/8 Ann Bypass Siding, St. Stevenshire  NT,  2891",180058739624427,09/26,645,Collins-Watkins,and Sons,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.32.2 (KHTML, like Gecko) Version/5.1 Safari/533.32.2"
599393,m,1991-11-06,86.6,2009,80.9,830,2,B.Tech/B.E.,information technology,76.6,830,1,2013,570,510,635,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.99,1.5444,-0.1437,-1.7556,0.8637,88104.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Kevin"", ""last_name"": ""Bridges"", ""full_name"": ""Kevin Bridges"", ""gender"": ""m"", ""dob"": ""1909-10-23"", ""birth_country"": ""AU"", ""passport_number"": ""B75019815"", ""passport_expiry"": ""2025-03-14"", ""phone_number"": ""0428.687.322"", ""email"": ""jennifer12@example.net"", ""secondary_address"": ""Flat 89 "", ""building_number"": ""5"", ""street_name"": ""Lawson Subway"", ""street_suffix"": ""Nook"", ""city"": ""Michaelshire"", ""postcode"": "" 2927"", ""state_abbr"": "" TAS"", ""address"": ""Flat 89 5 Lawson Subway Nook, Michaelshire  TAS,  2927"", ""cc_number"": ""6571876806201488"", ""cc_expiry"": ""08/24"", ""cc_security_code"": ""374"", ""company_name"": ""Barnes, Leon and Duncan"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ig-NG) AppleWebKit/533.50.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.50.6""}",en_AU,Mrs.,Kevin,Bridges,Kevin Bridges,m,1909-10-23,AU,B75019815,2025-03-14,0428.687.322,jennifer12@example.net,Flat 89 ,5,Lawson Subway,Nook,Michaelshire,2927, TAS,"Flat 89 5 Lawson Subway Nook, Michaelshire  TAS,  2927",6571876806201488,08/24,374,"Barnes, Leon and Duncan",and Sons,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ig-NG) AppleWebKit/533.50.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6533.50.6"
967009,m,1991-10-15,84.16,2010,73.4,903,2,B.Tech/B.E.,mechanical engineering,73.3,903,0,2014,510,475,545,0.977066467141653,-1,-1,-1,561,-1,-1,-1,-0.0154,-0.6201,0.3174,1.9207,-0.0943,85599.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Ryan"", ""last_name"": ""Johnson"", ""full_name"": ""Ryan Johnson"", ""gender"": ""m"", ""dob"": ""1946-01-24"", ""birth_country"": ""AU"", ""passport_number"": ""129009676"", ""passport_expiry"": ""2028-11-18"", ""phone_number"": ""8029 0008"", ""email"": ""rebeccastevens@example.org"", ""secondary_address"": ""Apt. 987 "", ""building_number"": ""6"", ""street_name"": ""Rita Intersection"", ""street_suffix"": ""Bypass"", ""city"": ""Dannyton"", ""postcode"": "" 0942"", ""state_abbr"": "" NT"", ""address"": ""Apt. 987 6 Rita Intersection Bypass, Dannyton  NT,  0942"", ""cc_number"": ""3525007514660757"", ""cc_expiry"": ""06/33"", ""cc_security_code"": ""6276"", ""company_name"": ""Wilson-Young"", ""company_suffix"": ""PLC"", ""user_agent"": ""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5 rv:4.0; yi-US) AppleWebKit/533.19.2 (KHTML, like Gecko) Version/4.0.5 Safari/533.19.2""}",en_AU,Dr.,Ryan,Johnson,Ryan Johnson,m,1946-01-24,AU,129009676,2028-11-18,8029 0008,rebeccastevens@example.org,Apt. 987 ,6,Rita Intersection,Bypass,Dannyton,942, NT,"Apt. 987 6 Rita Intersection Bypass, Dannyton  NT,  0942",3525007514660757,06/33,6276,Wilson-Young,PLC,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5 rv:4.0; yi-US) AppleWebKit/533.19.2 (KHTML, like Gecko) Version/4.0.5 Safari/533.19.2"
284534,m,1989-05-10,76.0,2007,74.0,3649,2,B.Tech/B.E.,computer engineering,71.48,3649,1,2011,395,385,315,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.6646,0.5008,0.672,-0.9953,0.5024,83093.0,"{""locale"": ""en_AU"", ""prefix"": ""Dr."", ""first_name"": ""Tyler"", ""last_name"": ""Hickman"", ""full_name"": ""Tyler Hickman"", ""gender"": ""m"", ""dob"": ""1987-04-13"", ""birth_country"": ""AU"", ""passport_number"": ""151205184"", ""passport_expiry"": ""2027-07-20"", ""phone_number"": ""0466.542.558"", ""email"": ""thomasspencer@example.com"", ""secondary_address"": ""Flat 63 "", ""building_number"": ""2"", ""street_name"": ""Chambers End"", ""street_suffix"": ""Expressway"", ""city"": ""North Kimberly"", ""postcode"": "" 2903"", ""state_abbr"": "" NT"", ""address"": ""Flat 63 2 Chambers End Expressway, North Kimberly  NT,  2903"", ""cc_number"": ""4010735619381537"", ""cc_expiry"": ""06/28"", ""cc_security_code"": ""901"", ""company_name"": ""Schaefer, Stewart and Newman"", ""company_suffix"": ""PLC"", ""user_agent"": ""Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.17.7 (KHTML, like Gecko) Version/5.1 Safari/532.17.7""}",en_AU,Dr.,Tyler,Hickman,Tyler Hickman,m,1987-04-13,AU,151205184,2027-07-20,0466.542.558,thomasspencer@example.com,Flat 63 ,2,Chambers End,Expressway,North Kimberly,2903, NT,"Flat 63 2 Chambers End Expressway, North Kimberly  NT,  2903",4010735619381537,06/28,901,"Schaefer, Stewart and Newman",PLC,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.17.7 (KHTML, like Gecko) Version/5.1 Safari/532.17.7"
296790,m,1988-05-07,74.4,2006,69.9,1920,2,B.Tech/B.E.,computer engineering,63.0,1920,0,2011,495,585,545,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.0464,1.1248,0.672,0.2973,0.3444,83809.0,"{""locale"": ""en_AU"", ""prefix"": ""Ms."", ""first_name"": ""Gregory"", ""last_name"": ""Houston"", ""full_name"": ""Gregory Houston"", ""gender"": ""m"", ""dob"": ""1964-06-23"", ""birth_country"": ""AU"", ""passport_number"": ""962076139"", ""passport_expiry"": ""2027-11-22"", ""phone_number"": ""0458-096-850"", ""email"": ""vmoon@example.net"", ""secondary_address"": ""Unit 40 "", ""building_number"": ""75"", ""street_name"": ""Gilbert Park"", ""street_suffix"": ""Brace"", ""city"": ""West Danielburgh"", ""postcode"": "" 2689"", ""state_abbr"": "" WA"", ""address"": ""Unit 40 75 Gilbert Park Brace, West Danielburgh  WA,  2689"", ""cc_number"": ""4031083649363646"", ""cc_expiry"": ""02/33"", ""cc_security_code"": ""276"", ""company_name"": ""Andrade-Little"", ""company_suffix"": ""and Sons"", ""user_agent"": ""Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6999-07-17 06:51:54.443542 Firefox/3.8""}",en_AU,Ms.,Gregory,Houston,Gregory Houston,m,1964-06-23,AU,962076139,2027-11-22,0458-096-850,vmoon@example.net,Unit 40 ,75,Gilbert Park,Brace,West Danielburgh,2689, WA,"Unit 40 75 Gilbert Park Brace, West Danielburgh  WA,  2689",4031083649363646,02/33,276,Andrade-Little,and Sons,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6999-07-17 06:51:54.443542 Firefox/3.8
604361,m,1989-12-28,71.2,2008,63.4,6920,1,B.Tech/B.E.,information technology,70.83,6920,1,2013,520,425,485,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.8772,0.0459,0.6248,1.794,-0.2859,88104.0,"{""locale"": ""en_AU"", ""prefix"": ""Miss"", ""first_name"": ""Steve"", ""last_name"": ""Dean"", ""full_name"": ""Steve Dean"", ""gender"": ""m"", ""dob"": ""1973-05-20"", ""birth_country"": ""AU"", ""passport_number"": ""C74673266"", ""passport_expiry"": ""2025-03-29"", ""phone_number"": ""+61-2-9778-6235"", ""email"": ""lmanning@example.com"", ""secondary_address"": ""821/"", ""building_number"": ""866"", ""street_name"": ""Huynh Colonnade"", ""street_suffix"": ""Fire Track"", ""city"": ""Davidview"", ""postcode"": "" 2920"", ""state_abbr"": "" TAS"", ""address"": ""821/866 Huynh Colonnade Fire Track, Davidview  TAS,  2920"", ""cc_number"": ""4236054152265"", ""cc_expiry"": ""06/34"", ""cc_security_code"": ""325"", ""company_name"": ""Fuller Inc"", ""company_suffix"": ""Inc"", ""user_agent"": ""Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1)""}",en_AU,Miss,Steve,Dean,Steve Dean,m,1973-05-20,AU,C74673266,2025-03-29,+61-2-9778-6235,lmanning@example.com,821/,866,Huynh Colonnade,Fire Track,Davidview,2920, TAS,"821/866 Huynh Colonnade Fire Track, Davidview  TAS,  2920",4236054152265,06/34,325,Fuller Inc,Inc,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.1)
644914,f,1993-06-05,78.0,2008,71.0,6835,2,B.Tech/B.E.,mechanical engineering,73.5,6835,0,2013,335,520,430,0.535862819499896,-1,-1,-1,393,-1,-1,-1,0.8463,0.2124,-0.6048,-0.8682,0.2889,84525.0,"{""locale"": ""en_AU"", ""prefix"": ""Mr."", ""first_name"": ""Debra"", ""last_name"": ""Garcia"", ""full_name"": ""Debra Garcia"", ""gender"": ""f"", ""dob"": ""2001-07-24"", ""birth_country"": ""AU"", ""passport_number"": ""X28168292"", ""passport_expiry"": ""2025-05-09"", ""phone_number"": ""03 2020 4549"", ""email"": ""kmartinez@example.org"", ""secondary_address"": ""Apt. 084 "", ""building_number"": ""99"", ""street_name"": ""Richardson Cove"", ""street_suffix"": ""Extension"", ""city"": ""Lopezborough"", ""postcode"": "" 2600"", ""state_abbr"": "" QLD"", ""address"": ""Apt. 084 99 Richardson Cove Extension, Lopezborough  QLD,  2600"", ""cc_number"": ""180040325065363"", ""cc_expiry"": ""04/29"", ""cc_security_code"": ""218"", ""company_name"": ""Ellis Group"", ""company_suffix"": ""Group"", ""user_agent"": ""Opera/9.54.(X11; Linux x86_64; se-NO) Presto/2.9.185 Version/11.00""}",en_AU,Mr.,Debra,Garcia,Debra Garcia,f,2001-07-24,AU,X28168292,2025-05-09,03 2020 4549,kmartinez@example.org,Apt. 084 ,99,Richardson Cove,Extension,Lopezborough,2600, QLD,"Apt. 084 99 Richardson Cove Extension, Lopezborough  QLD,  2600",180040325065363,04/29,218,Ellis Group,Group,Opera/9.54.(X11; Linux x86_64; se-NO) Presto/2.9.185 Version/11.00
308245,m,1990-05-01,79.5,2007,77.8,350,2,B.Tech/B.E.,information technology,69.88,350,0,2012,535,404,535,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.3448,-0.0537,-0.5253,0.8183,88104.0,"{""locale"": ""en_AU"", ""prefix"": ""Mrs."", ""first_name"": ""Stanley"", ""last_name"": ""Andrade"", ""full_name"": ""Stanley Andrade"", ""gender"": ""m"", ""dob"": ""1968-07-31"", ""birth_country"": ""AU"", ""passport_number"": ""B66497160"", ""passport_expiry"": ""2024-11-08"", ""phone_number"": ""08.7259.3804"", ""email"": ""jack39@example.com"", ""secondary_address"": ""Unit 71 "", ""building_number"": ""81"", ""street_name"": ""Thompson Interchange"", ""street_suffix"": ""Trunkway"", ""city"": ""Kirbybury"", ""postcode"": "" 2499"", ""state_abbr"": "" QLD"", ""address"": ""Unit 71 81 Thompson Interchange Trunkway, Kirbybury  QLD,  2499"", ""cc_number"": ""180022942546371"", ""cc_expiry"": ""11/27"", ""cc_security_code"": ""187"", ""company_name"": ""Lewis Inc"", ""company_suffix"": ""Ltd"", ""user_agent"": ""Opera/8.79.(Windows NT 6.2; ml-IN) Presto/2.9.177 Version/10.00""}",en_AU,Mrs.,Stanley,Andrade,Stanley Andrade,m,1968-07-31,AU,B66497160,2024-11-08,08.7259.3804,jack39@example.com,Unit 71 ,81,Thompson Interchange,Trunkway,Kirbybury,2499, QLD,"Unit 71 81 Thompson Interchange Trunkway, Kirbybury  QLD,  2499",180022942546371,11/27,187,Lewis Inc,Ltd,Opera/8.79.(Windows NT 6.2; ml-IN) Presto/2.9.177 Version/10.00
